timestamp,ip,method,path,status,bytes,user_agent,,
02/Mar/2026:09:56:55 +0000,10.0.0.195,GET,/login,200,6379,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
01/Mar/2026:16:05:12 +0000,10.0.5.144,POST,/favicon.ico,200,1432,Mozilla/5.0 (X11,legit,
01/Mar/2026:06:53:00 +0000,10.0.0.8,GET,/api/users,200,8713,Mozilla/5.0 (X11,legit,
13/Mar/2026:01:46:46 +0000,10.0.0.195,GET,/api/data,200,13451,Mozilla/5.0 (iPhone,legit,
08/Mar/2026:14:16:00 +0000,10.0.0.195,POST,/api/reports,200,1715,Mozilla/5.0 (X11,legit,
07/Mar/2026:20:50:45 +0000,10.0.3.24,GET,/api/reports,200,11973,Mozilla/5.0 (iPhone,legit,
12/Mar/2026:18:57:14 +0000,10.0.1.172,GET,/index.html,200,7940,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
08/Mar/2026:05:27:18 +0000,10.0.5.59,GET,/api/reports,200,10648,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
01/Mar/2026:05:35:17 +0000,10.0.3.88,GET,/index.html,200,5387,Mozilla/5.0 (X11,legit,
08/Mar/2026:06:50:32 +0000,10.0.0.221,GET,/api/users,200,10210,Mozilla/5.0 (X11,legit,
12/Mar/2026:03:26:37 +0000,10.0.2.148,GET,/static/main.js,200,3046,Mozilla/5.0 (iPhone,legit,
14/Mar/2026:00:14:01 +0000,10.0.3.230,GET,/static/main.js,200,8897,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
02/Mar/2026:01:20:14 +0000,10.0.0.98,GET,/login,301,3726,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
13/Mar/2026:20:06:35 +0000,10.0.0.98,GET,/static/main.js,200,8668,Mozilla/5.0 (iPhone,legit,
02/Mar/2026:22:36:18 +0000,10.0.4.225,GET,/favicon.ico,200,5856,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
11/Mar/2026:14:41:09 +0000,10.0.4.7,POST,/static/main.js,200,8717,Mozilla/5.0 (X11,legit,
11/Mar/2026:03:02:09 +0000,10.0.2.180,GET,/static/main.js,200,9787,Mozilla/5.0 (X11,legit,
01/Mar/2026:21:19:51 +0000,10.0.5.166,GET,/login,200,11883,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
02/Mar/2026:17:10:25 +0000,10.0.0.98,GET,/favicon.ico,200,4144,Mozilla/5.0 (X11,legit,
01/Mar/2026:01:00:31 +0000,10.0.3.21,GET,/api/reports,200,7345,Mozilla/5.0 (iPhone,legit,
13/Mar/2026:13:38:42 +0000,10.0.0.40,GET,/api/data,301,4701,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
05/Mar/2026:15:40:01 +0000,10.0.4.103,GET,/index.html,200,3251,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
07/Mar/2026:17:07:00 +0000,10.0.2.57,POST,/dashboard,500,7112,Mozilla/5.0 (iPhone,legit,
14/Mar/2026:13:30:26 +0000,10.0.1.131,POST,/,500,13683,Mozilla/5.0 (X11,legit,
06/Mar/2026:10:03:09 +0000,10.0.4.76,GET,/static/main.js,200,3732,Mozilla/5.0 (iPhone,legit,
09/Mar/2026:07:27:30 +0000,10.0.2.180,GET,/index.html,200,4041,Mozilla/5.0 (X11,legit,
07/Mar/2026:14:52:23 +0000,10.0.5.177,GET,/,200,13715,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
14/Mar/2026:16:33:56 +0000,10.0.4.76,GET,/api/data,200,13732,Mozilla/5.0 (iPhone,legit,
04/Mar/2026:08:05:30 +0000,10.0.0.98,GET,/favicon.ico,200,1562,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
05/Mar/2026:05:08:47 +0000,10.0.2.91,GET,/api/users,200,7055,Mozilla/5.0 (iPhone,legit,
14/Mar/2026:10:51:37 +0000,10.0.3.102,GET,/,500,1915,Mozilla/5.0 (X11,legit,
13/Mar/2026:04:01:43 +0000,10.0.2.103,GET,/api/data,200,7300,Mozilla/5.0 (iPhone,legit,
08/Mar/2026:06:00:15 +0000,10.0.1.64,GET,/api/reports,200,1351,Mozilla/5.0 (X11,legit,
12/Mar/2026:18:38:23 +0000,10.0.5.150,GET,/,200,1842,Mozilla/5.0 (iPhone,legit,
06/Mar/2026:22:46:15 +0000,10.0.2.180,GET,/api/data,200,4242,Mozilla/5.0 (iPhone,legit,
10/Mar/2026:19:47:05 +0000,10.0.0.59,GET,/login,500,11636,Mozilla/5.0 (X11,legit,
03/Mar/2026:06:11:53 +0000,10.0.3.230,POST,/,200,845,Mozilla/5.0 (X11,legit,
09/Mar/2026:22:17:53 +0000,10.0.0.156,GET,/dashboard,200,12756,Mozilla/5.0 (X11,legit,
11/Mar/2026:19:06:28 +0000,10.0.5.167,GET,/,200,13878,Mozilla/5.0 (iPhone,legit,
14/Mar/2026:10:43:27 +0000,10.0.0.98,GET,/api/users,200,5762,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
12/Mar/2026:07:01:17 +0000,10.0.5.144,GET,/dashboard,200,13085,Mozilla/5.0 (iPhone,legit,
14/Mar/2026:06:31:39 +0000,185.168.136.197,GET,/phpmyadmin/,403,452,python-requests/2.31,,
12/Mar/2026:06:42:02 +0000,10.0.0.207,GET,/api/users,404,9958,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
02/Mar/2026:08:05:56 +0000,10.0.3.24,POST,/favicon.ico,200,7447,Mozilla/5.0 (X11,legit,
03/Mar/2026:20:13:25 +0000,10.0.4.7,POST,/api/reports,404,981,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
02/Mar/2026:19:49:59 +0000,10.0.4.51,POST,/favicon.ico,200,734,Mozilla/5.0 (X11,legit,
06/Mar/2026:08:01:04 +0000,10.0.2.27,GET,/static/main.js,200,13126,Mozilla/5.0 (X11,legit,
07/Mar/2026:19:34:59 +0000,10.0.0.187,GET,/api/data,200,863,Mozilla/5.0 (X11,legit,
13/Mar/2026:14:39:39 +0000,10.0.5.27,GET,/api/reports,200,9161,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
05/Mar/2026:07:23:56 +0000,10.0.4.103,GET,/favicon.ico,200,11427,Mozilla/5.0 (iPhone,legit,
05/Mar/2026:22:09:11 +0000,10.0.5.167,GET,/static/main.js,200,10274,Mozilla/5.0 (iPhone,legit,
08/Mar/2026:08:06:28 +0000,10.0.2.180,GET,/,200,4443,Mozilla/5.0 (X11,legit,
02/Mar/2026:14:10:05 +0000,10.0.0.190,GET,/index.html,200,9677,Mozilla/5.0 (X11,legit,
08/Mar/2026:19:16:13 +0000,10.0.0.92,GET,/api/data,200,2587,Mozilla/5.0 (X11,legit,
05/Mar/2026:22:23:40 +0000,10.0.0.219,GET,/,200,11896,Mozilla/5.0 (iPhone,legit,
03/Mar/2026:15:07:41 +0000,10.0.5.29,GET,/static/main.js,200,13177,Mozilla/5.0 (iPhone,legit,
05/Mar/2026:19:00:49 +0000,10.0.3.21,GET,/api/users,200,1177,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
12/Mar/2026:16:19:18 +0000,10.0.4.103,GET,/api/data,301,10994,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
07/Mar/2026:00:56:38 +0000,10.0.1.168,GET,/static/main.js,200,3499,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
12/Mar/2026:19:17:14 +0000,10.0.0.98,GET,/login,200,14187,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
10/Mar/2026:15:17:27 +0000,10.0.2.148,GET,/static/main.js,200,9813,Mozilla/5.0 (iPhone,legit,
02/Mar/2026:12:52:53 +0000,10.0.5.44,GET,/static/main.js,200,12263,Mozilla/5.0 (iPhone,legit,
03/Mar/2026:15:36:37 +0000,10.0.2.27,GET,/api/reports,200,9528,Mozilla/5.0 (iPhone,legit,
07/Mar/2026:17:56:22 +0000,10.0.1.68,GET,/api/reports,200,11159,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
14/Mar/2026:00:09:19 +0000,10.0.0.98,GET,/api/reports,200,11766,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
01/Mar/2026:13:48:01 +0000,10.0.2.27,GET,/dashboard,200,4112,Mozilla/5.0 (iPhone,legit,
12/Mar/2026:18:20:16 +0000,10.0.1.234,GET,/,200,12812,Mozilla/5.0 (iPhone,legit,
14/Mar/2026:19:09:58 +0000,10.0.3.21,POST,/login,500,9152,Mozilla/5.0 (iPhone,legit,
13/Mar/2026:11:29:48 +0000,10.0.1.172,GET,/dashboard,200,2608,Mozilla/5.0 (iPhone,legit,
03/Mar/2026:16:26:15 +0000,10.0.2.180,POST,/login,200,6276,Mozilla/5.0 (iPhone,legit,
10/Mar/2026:10:41:14 +0000,10.0.5.81,GET,/api/data,200,9400,Mozilla/5.0 (X11,legit,
11/Mar/2026:06:55:00 +0000,10.0.0.187,GET,/favicon.ico,200,1297,Mozilla/5.0 (X11,legit,
11/Mar/2026:01:02:13 +0000,10.0.1.179,POST,/api/reports,200,11666,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
04/Mar/2026:10:29:05 +0000,10.0.2.180,GET,/,200,10447,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
07/Mar/2026:17:54:34 +0000,10.0.5.144,POST,/dashboard,301,4503,Mozilla/5.0 (iPhone,legit,
13/Mar/2026:23:21:59 +0000,10.0.4.7,POST,/api/data,301,12752,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
03/Mar/2026:13:20:50 +0000,10.0.5.159,POST,/api/data,200,14186,Mozilla/5.0 (X11,legit,
03/Mar/2026:09:41:06 +0000,10.0.0.8,POST,/static/main.js,200,13164,Mozilla/5.0 (iPhone,legit,
11/Mar/2026:10:49:29 +0000,10.0.1.234,GET,/dashboard,200,5032,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
05/Mar/2026:10:45:18 +0000,10.0.5.59,GET,/api/data,200,3550,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
04/Mar/2026:11:19:17 +0000,10.0.0.221,POST,/,200,4127,Mozilla/5.0 (iPhone,legit,
05/Mar/2026:22:01:02 +0000,10.0.2.155,GET,/favicon.ico,200,2954,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
04/Mar/2026:00:40:53 +0000,10.0.2.253,GET,/api/reports,200,7010,Mozilla/5.0 (X11,legit,
13/Mar/2026:11:04:11 +0000,45.47.185.225,GET,/api/data?q=<script>alert(1)</script>,404,111,Masscan/1.3,,
06/Mar/2026:08:53:46 +0000,10.0.1.172,GET,/favicon.ico,200,2429,Mozilla/5.0 (iPhone,legit,
10/Mar/2026:17:00:58 +0000,10.0.2.63,POST,/api/reports,404,7691,Mozilla/5.0 (iPhone,legit,
02/Mar/2026:04:56:33 +0000,10.0.1.68,POST,/index.html,200,5652,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
09/Mar/2026:16:41:26 +0000,10.0.2.91,POST,/dashboard,200,2860,Mozilla/5.0 (X11,legit,
12/Mar/2026:17:36:47 +0000,10.0.2.254,POST,/dashboard,200,8267,Mozilla/5.0 (iPhone,legit,
05/Mar/2026:20:44:54 +0000,10.0.0.98,POST,/static/main.js,200,6674,Mozilla/5.0 (iPhone,legit,
01/Mar/2026:03:52:50 +0000,10.0.2.254,GET,/api/data,200,11601,Mozilla/5.0 (X11,legit,
02/Mar/2026:13:30:00 +0000,10.0.0.195,GET,/dashboard,200,13786,Mozilla/5.0 (X11,legit,
14/Mar/2026:15:27:00 +0000,10.0.1.246,GET,/login,500,13900,Mozilla/5.0 (iPhone,legit,
10/Mar/2026:09:18:10 +0000,10.0.2.103,GET,/,500,9289,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
06/Mar/2026:10:56:28 +0000,10.0.5.81,GET,/api/users,200,8293,Mozilla/5.0 (X11,legit,
11/Mar/2026:21:29:53 +0000,10.0.1.179,GET,/index.html,200,3589,Mozilla/5.0 (iPhone,legit,
10/Mar/2026:10:51:43 +0000,10.0.5.167,GET,/api/data,200,2835,Mozilla/5.0 (iPhone,legit,
11/Mar/2026:22:32:24 +0000,10.0.0.92,POST,/,200,5053,Mozilla/5.0 (X11,legit,
06/Mar/2026:10:37:36 +0000,10.0.0.12,GET,/favicon.ico,200,4292,Mozilla/5.0 (iPhone,legit,
11/Mar/2026:14:43:44 +0000,10.0.0.156,GET,/,200,5227,Mozilla/5.0 (X11,legit,
14/Mar/2026:14:58:30 +0000,10.0.5.150,GET,/login,200,2364,Mozilla/5.0 (iPhone,legit,
11/Mar/2026:21:12:29 +0000,10.0.2.27,POST,/login,404,2067,Mozilla/5.0 (X11,legit,
03/Mar/2026:07:31:00 +0000,10.0.0.156,GET,/login,500,11351,Mozilla/5.0 (X11,legit,
12/Mar/2026:12:25:53 +0000,10.0.4.103,GET,/favicon.ico,200,6097,Mozilla/5.0 (X11,legit,
11/Mar/2026:23:38:02 +0000,10.0.3.57,POST,/static/main.js,200,14545,Mozilla/5.0 (iPhone,legit,
13/Mar/2026:04:05:03 +0000,10.0.2.40,GET,/static/main.js,200,4357,Mozilla/5.0 (iPhone,legit,
12/Mar/2026:03:49:11 +0000,10.0.3.57,GET,/api/users,301,13389,Mozilla/5.0 (X11,legit,
13/Mar/2026:20:11:00 +0000,10.0.0.8,GET,/dashboard,200,3985,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
13/Mar/2026:11:37:15 +0000,10.0.0.221,GET,/login,200,1256,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
13/Mar/2026:22:11:09 +0000,10.0.3.138,GET,/api/data,200,6700,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
14/Mar/2026:20:41:37 +0000,10.0.1.181,GET,/api/data,404,12487,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
04/Mar/2026:02:27:13 +0000,10.0.0.156,GET,/static/main.js,200,12181,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
04/Mar/2026:11:47:36 +0000,10.0.1.42,GET,/api/users,200,2026,Mozilla/5.0 (iPhone,legit,
04/Mar/2026:13:34:53 +0000,10.0.5.167,GET,/api/users,200,686,Mozilla/5.0 (iPhone,legit,
04/Mar/2026:08:29:49 +0000,10.0.0.207,GET,/api/reports,200,299,Mozilla/5.0 (X11,legit,
06/Mar/2026:19:45:01 +0000,10.0.0.195,POST,/api/data,404,10028,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
12/Mar/2026:01:03:05 +0000,10.0.2.17,GET,/dashboard,200,6895,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
11/Mar/2026:09:52:46 +0000,10.0.4.76,GET,/,200,6753,Mozilla/5.0 (iPhone,legit,
06/Mar/2026:07:39:28 +0000,10.0.2.180,GET,/favicon.ico,200,14270,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
14/Mar/2026:17:49:02 +0000,45.74.250.5,GET,/api/reports,404,308,Masscan/1.3,,
05/Mar/2026:13:35:12 +0000,10.0.5.29,POST,/static/main.js,200,11489,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
12/Mar/2026:18:33:53 +0000,10.0.2.63,GET,/favicon.ico,200,14024,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
09/Mar/2026:05:38:28 +0000,10.0.5.27,POST,/dashboard,301,1095,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
13/Mar/2026:17:04:35 +0000,10.0.2.207,POST,/,200,5147,Mozilla/5.0 (iPhone,legit,
05/Mar/2026:07:03:28 +0000,10.0.0.221,GET,/index.html,200,972,Mozilla/5.0 (X11,legit,
01/Mar/2026:15:00:46 +0000,10.0.5.177,GET,/api/users,200,3704,Mozilla/5.0 (iPhone,legit,
10/Mar/2026:14:10:07 +0000,10.0.3.102,POST,/login,200,4116,Mozilla/5.0 (X11,legit,
11/Mar/2026:05:46:10 +0000,10.0.0.40,GET,/login,301,4852,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
13/Mar/2026:18:41:50 +0000,10.0.0.250,GET,/index.html,301,11524,Mozilla/5.0 (iPhone,legit,
04/Mar/2026:19:53:33 +0000,10.0.1.36,GET,/api/reports,200,14733,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
05/Mar/2026:09:47:37 +0000,10.0.4.68,GET,/,200,11198,Mozilla/5.0 (X11,legit,
11/Mar/2026:13:33:38 +0000,10.0.1.222,GET,/login,200,5696,Mozilla/5.0 (X11,legit,
08/Mar/2026:12:25:57 +0000,10.0.3.98,GET,/dashboard,200,6379,Mozilla/5.0 (X11,legit,
02/Mar/2026:02:20:23 +0000,10.0.5.214,GET,/api/users,200,11223,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
05/Mar/2026:22:20:04 +0000,10.0.5.118,POST,/,200,3962,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
03/Mar/2026:01:06:17 +0000,10.0.1.130,GET,/api/data,200,13437,Mozilla/5.0 (X11,legit,
09/Mar/2026:20:10:42 +0000,10.0.2.91,POST,/api/reports,200,4432,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
04/Mar/2026:14:55:28 +0000,10.0.5.159,GET,/favicon.ico,200,13909,Mozilla/5.0 (X11,legit,
10/Mar/2026:19:27:08 +0000,10.0.1.130,POST,/api/reports,200,9894,Mozilla/5.0 (X11,legit,
05/Mar/2026:10:56:18 +0000,10.0.2.17,GET,/api/reports,500,6739,Mozilla/5.0 (X11,legit,
02/Mar/2026:04:20:31 +0000,10.0.3.57,POST,/api/data,200,9885,Mozilla/5.0 (iPhone,legit,
05/Mar/2026:09:15:23 +0000,10.0.2.180,GET,/login,200,509,Mozilla/5.0 (iPhone,legit,
11/Mar/2026:12:02:11 +0000,10.0.0.250,GET,/api/reports,200,8996,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
13/Mar/2026:06:24:17 +0000,10.0.0.187,POST,/index.html,500,5361,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
03/Mar/2026:11:42:05 +0000,10.0.4.23,POST,/static/main.js,200,14337,Mozilla/5.0 (X11,legit,
04/Mar/2026:17:52:31 +0000,10.0.3.57,POST,/login,301,548,Mozilla/5.0 (X11,legit,
07/Mar/2026:02:51:17 +0000,10.0.2.42,POST,/api/reports,200,7717,Mozilla/5.0 (iPhone,legit,
13/Mar/2026:09:30:25 +0000,10.0.2.180,POST,/api/users,200,9540,Mozilla/5.0 (X11,legit,
03/Mar/2026:12:48:30 +0000,10.0.4.68,POST,/api/users,200,1325,Mozilla/5.0 (iPhone,legit,
08/Mar/2026:16:36:58 +0000,10.0.0.12,POST,/dashboard,200,10354,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
14/Mar/2026:14:43:26 +0000,10.0.0.98,GET,/index.html,200,8002,Mozilla/5.0 (iPhone,legit,
11/Mar/2026:11:38:15 +0000,10.0.0.219,GET,/api/users,301,7937,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
05/Mar/2026:17:54:09 +0000,10.0.2.253,POST,/static/main.js,404,3083,Mozilla/5.0 (X11,legit,
01/Mar/2026:15:11:15 +0000,10.0.2.103,GET,/api/reports,200,10787,Mozilla/5.0 (iPhone,legit,
07/Mar/2026:01:51:04 +0000,10.0.0.190,GET,/dashboard,200,938,Mozilla/5.0 (iPhone,legit,
12/Mar/2026:00:47:02 +0000,10.0.2.17,POST,/api/data,200,4369,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
10/Mar/2026:18:09:57 +0000,10.0.1.42,GET,/login,301,14761,Mozilla/5.0 (iPhone,legit,
08/Mar/2026:05:56:49 +0000,10.0.2.207,GET,/,200,8151,Mozilla/5.0 (X11,legit,
10/Mar/2026:04:50:47 +0000,10.0.0.59,GET,/static/main.js,200,10597,Mozilla/5.0 (iPhone,legit,
07/Mar/2026:14:10:45 +0000,10.0.2.207,POST,/login,404,4576,Mozilla/5.0 (X11,legit,
13/Mar/2026:15:12:07 +0000,10.0.1.181,POST,/favicon.ico,200,11084,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
13/Mar/2026:14:54:12 +0000,10.0.5.29,GET,/dashboard,200,910,Mozilla/5.0 (iPhone,legit,
10/Mar/2026:07:12:58 +0000,10.0.5.166,GET,/index.html,500,9674,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
01/Mar/2026:12:04:39 +0000,10.0.2.91,GET,/api/data,200,710,Mozilla/5.0 (iPhone,legit,
13/Mar/2026:07:35:17 +0000,10.0.1.222,GET,/index.html,200,2938,Mozilla/5.0 (X11,legit,
04/Mar/2026:22:36:15 +0000,10.0.3.24,GET,/api/users,200,2198,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
05/Mar/2026:17:33:21 +0000,10.0.5.150,GET,/api/users,200,12625,Mozilla/5.0 (X11,legit,
05/Mar/2026:10:44:28 +0000,10.0.1.172,GET,/,200,13199,Mozilla/5.0 (iPhone,legit,
02/Mar/2026:20:58:13 +0000,10.0.1.131,GET,/dashboard,200,11954,Mozilla/5.0 (X11,legit,
14/Mar/2026:16:35:07 +0000,10.0.5.166,POST,/index.html,200,3050,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
14/Mar/2026:23:02:31 +0000,10.0.1.131,GET,/api/reports,301,13860,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
01/Mar/2026:19:49:21 +0000,10.0.2.254,POST,/api/users,200,5871,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
14/Mar/2026:14:49:18 +0000,45.63.40.22,GET,/api/data,200,421,Masscan/1.3,,
01/Mar/2026:00:34:47 +0000,10.0.2.17,GET,/api/data,200,14256,Mozilla/5.0 (X11,legit,
08/Mar/2026:08:57:56 +0000,10.0.5.166,GET,/dashboard,200,12680,Mozilla/5.0 (X11,legit,
02/Mar/2026:22:20:58 +0000,10.0.0.8,POST,/api/data,200,4276,Mozilla/5.0 (X11,legit,
08/Mar/2026:11:13:23 +0000,10.0.1.179,POST,/api/users,200,12797,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
11/Mar/2026:23:04:17 +0000,10.0.1.168,POST,/login,200,969,Mozilla/5.0 (X11,legit,
07/Mar/2026:09:24:13 +0000,10.0.0.195,GET,/api/data,200,12063,Mozilla/5.0 (X11,legit,
14/Mar/2026:22:00:09 +0000,10.0.0.40,GET,/favicon.ico,200,11131,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
08/Mar/2026:19:02:59 +0000,10.0.2.253,POST,/dashboard,200,9780,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
01/Mar/2026:11:12:32 +0000,10.0.1.172,POST,/login,200,372,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
03/Mar/2026:05:20:07 +0000,10.0.0.190,GET,/,200,2553,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
13/Mar/2026:06:55:06 +0000,45.72.122.15,GET,/index.html,404,120,Masscan/1.3,,
10/Mar/2026:21:18:14 +0000,10.0.2.155,GET,/static/main.js,200,13391,Mozilla/5.0 (X11,legit,
08/Mar/2026:13:28:52 +0000,10.0.1.36,GET,/api/reports,200,454,Mozilla/5.0 (iPhone,legit,
05/Mar/2026:22:14:05 +0000,10.0.5.177,GET,/,301,4758,Mozilla/5.0 (iPhone,legit,
08/Mar/2026:00:06:17 +0000,10.0.1.234,POST,/api/users,200,4685,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
11/Mar/2026:10:22:20 +0000,10.0.2.208,GET,/,200,12139,Mozilla/5.0 (X11,legit,
02/Mar/2026:21:19:58 +0000,10.0.1.179,GET,/api/reports,200,4713,Mozilla/5.0 (iPhone,legit,
11/Mar/2026:01:40:31 +0000,10.0.1.36,GET,/api/reports,200,7898,Mozilla/5.0 (iPhone,legit,
12/Mar/2026:13:54:25 +0000,10.0.5.167,GET,/static/main.js,200,10963,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
05/Mar/2026:04:20:18 +0000,10.0.4.68,GET,/favicon.ico,200,5980,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
13/Mar/2026:20:40:33 +0000,10.0.4.109,GET,/api/users,404,14604,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
13/Mar/2026:19:28:20 +0000,10.0.4.23,GET,/favicon.ico,200,11263,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
07/Mar/2026:05:38:38 +0000,10.0.1.246,GET,/index.html,200,11877,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
11/Mar/2026:02:05:11 +0000,10.0.0.98,GET,/login,200,2076,Mozilla/5.0 (X11,legit,
12/Mar/2026:16:11:52 +0000,10.0.4.68,GET,/favicon.ico,200,13715,Mozilla/5.0 (iPhone,legit,
10/Mar/2026:12:04:16 +0000,10.0.5.144,GET,/api/reports,200,909,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
10/Mar/2026:19:34:24 +0000,10.0.3.138,GET,/dashboard,200,9821,Mozilla/5.0 (iPhone,legit,
02/Mar/2026:15:19:44 +0000,10.0.5.81,GET,/api/reports,200,12859,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
03/Mar/2026:00:28:29 +0000,10.0.5.44,GET,/login,301,11815,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
08/Mar/2026:22:24:07 +0000,10.0.5.159,GET,/login,200,8646,Mozilla/5.0 (X11,legit,
10/Mar/2026:08:39:12 +0000,10.0.5.29,GET,/static/main.js,200,12129,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
01/Mar/2026:16:55:56 +0000,10.0.5.159,GET,/login,200,2676,Mozilla/5.0 (X11,legit,
11/Mar/2026:01:22:52 +0000,10.0.5.118,GET,/api/data,200,5111,Mozilla/5.0 (iPhone,legit,
10/Mar/2026:01:38:33 +0000,10.0.2.27,GET,/favicon.ico,200,12428,Mozilla/5.0 (iPhone,legit,
12/Mar/2026:23:41:30 +0000,10.0.4.51,POST,/api/data,200,10055,Mozilla/5.0 (iPhone,legit,
13/Mar/2026:11:38:03 +0000,10.0.5.190,GET,/dashboard,200,5427,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
02/Mar/2026:19:34:18 +0000,10.0.5.29,GET,/login,301,905,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
12/Mar/2026:01:43:43 +0000,10.0.0.195,GET,/api/users,200,3327,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
07/Mar/2026:19:11:04 +0000,10.0.0.207,GET,/static/main.js,200,9274,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
11/Mar/2026:06:58:32 +0000,10.0.4.51,GET,/api/users,301,6841,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
02/Mar/2026:11:01:17 +0000,10.0.1.181,GET,/api/data,500,12527,Mozilla/5.0 (X11,legit,
14/Mar/2026:17:54:41 +0000,45.47.185.225,GET,/api/users?id=1 OR 1=1,403,97,Masscan/1.3,,
01/Mar/2026:00:13:56 +0000,10.0.1.42,GET,/api/users,200,2674,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
